# lon lat depth_km normal_Pa shear_Pa coulomb_Pa
# strike 15.000000, dip 45.000000, rake 0.000000
13.543836 42.247748 1.000000 1.638881 0.359668 1.015221
13.552845 42.247748 1.000000 1.611812 0.387087 1.031812
13.561854 42.247748 1.000000 1.582908 0.415370 1.048533
13.570863 42.247748 1.000000 1.552283 0.444293 1.065206
13.579872 42.247748 1.000000 1.520054 0.473648 1.081669
13.588881 42.247748 1.000000 1.486343 0.503237 1.097774
13.597890 42.247748 1.000000 1.451271 0.532880 1.113388
13.606899 42.247748 1.000000 1.414961 0.562407 1.128392
13.615908 42.247748 1.000000 1.377537 0.591666 1.142680
13.624917 42.247748 1.000000 1.339120 0.620515 1.156163
13.633926 42.247748 1.000000 1.299831 0.648828 1.168761
13.642935 42.247748 1.000000 1.259789 0.676492 1.180408
13.651944 42.247748 1.000000 1.219109 0.703405 1.191049
13.660953 42.247748 1.000000 1.177902 0.729479 1.200639
13.669962 42.247748 1.000000 1.136278 0.754635 1.209147
13.678971 42.247748 1.000000 1.094341 0.778809 1.216545
13.687980 42.247748 1.000000 1.052190 0.801943 1.222819
13.696989 42.247748 1.000000 1.009922 0.823991 1.227960
13.705998 42.247748 1.000000 0.967626 0.844917 1.231967
13.715007 42.247748 1.000000 0.925390 0.864690 1.234846
13.724016 42.247748 1.000000 0.883293 0.883291 1.236608
13.733025 42.247748 1.000000 0.841411 0.900704 1.237269
13.742035 42.247748 1.000000 0.799816 0.916924 1.236851
13.751044 42.247748 1.000000 0.758573 0.931949 1.235378
13.760053 42.247748 1.000000 0.717744 0.945783 1.232881
13.769062 42.247748 1.000000 0.677384 0.958435 1.229389
13.778071 42.247748 1.000000 0.637545 0.969919 1.224937
13.787080 42.247748 1.000000 0.598275 0.980253 1.219563
13.796089 42.247748 1.000000 0.559616 0.989456 1.213302
13.805098 42.247748 1.000000 0.521606 0.997553 1.206196
13.814107 42.247748 1.000000 0.484280 1.004571 1.198283
13.823116 42.247748 1.000000 0.447668 1.010539 1.189606
13.832125 42.247748 1.000000 0.411797 1.015486 1.180205
13.841134 42.247748 1.000000 0.376690 1.019445 1.170121
13.850143 42.247748 1.000000 0.342366 1.022450 1.159397
13.859152 42.247748 1.000000 0.308843 1.024535 1.148073
13.868161 42.247748 1.000000 0.276134 1.025736 1.136189
13.877170 42.247748 1.000000 0.244249 1.026087 1.123787
13.886179 42.247748 1.000000 0.213198 1.025625 1.110904
13.895188 42.247748 1.000000 0.182984 1.024386 1.097580
13.904197 42.247748 1.000000 0.153613 1.022406 1.083851
13.913206 42.247748 1.000000 0.125085 1.019721 1.069755
13.922215 42.247748 1.000000 0.097399 1.016366 1.055326
13.931224 42.247748 1.000000 0.070554 1.012377 1.040599
13.940233 42.247748 1.000000 0.044544 1.007788 1.025606
13.949242 42.247748 1.000000 0.019365 1.002633 1.010379
13.958251 42.247748 1.000000 -0.004991 0.996945 0.994948
13.967260 42.247748 1.000000 -0.028533 0.990756 0.979342
13.976269 42.247748 1.000000 -0.051269 0.984098 0.963590
13.985278 42.247748 1.000000 -0.073210 0.977001 0.947717
13.994287 42.247748 1.000000 -0.094368 0.969496 0.931749
14.003296 42.247748 1.000000 -0.114754 0.961611 0.915709
14.012305 42.247748 1.000000 -0.134382 0.953374 0.899621
14.021314 42.247748 1.000000 -0.153266 0.944812 0.883506
14.030323 42.247748 1.000000 -0.171418 0.935950 0.867383
14.039332 42.247748 1.000000 -0.188855 0.926815 0.851273
14.048341 42.247748 1.000000 -0.205590 0.917428 0.835192
14.057350 42.247748 1.000000 -0.221639 0.907814 0.819158
14.066359 42.247748 1.000000 -0.237018 0.897994 0.803187
14.075368 42.247748 1.000000 -0.251742 0.887990 0.787293
14.084377 42.247748 1.000000 -0.265827 0.877821 0.771490
14.093386 42.247748 1.000000 -0.279289 0.867506 0.755791
14.102395 42.247748 1.000000 -0.292144 0.857064 0.740206
14.111404 42.247748 1.000000 -0.304409 0.846512 0.724749
14.120413 42.247748 1.000000 -0.316098 0.835866 0.709427
14.129422 42.247748 1.000000 -0.327228 0.825142 0.694251
14.138431 42.247748 1.000000 -0.337815 0.814355 0.679229
14.147440 42.247748 1.000000 -0.347874 0.803518 0.664368
14.156449 42.247748 1.000000 -0.357421 0.792645 0.649676
14.165458 42.247748 1.000000 -0.366472 0.781748 0.635159
14.174467 42.247748 1.000000 -0.375041 0.770839 0.620823
14.183476 42.247748 1.000000 -0.383143 0.759930 0.606672
14.192485 42.247748 1.000000 -0.390794 0.749029 0.592712
14.201494 42.247748 1.000000 -0.398007 0.738148 0.578945
14.210503 42.247748 1.000000 -0.404797 0.727294 0.565376
14.219512 42.247748 1.000000 -0.411177 0.716478 0.552007
11.778071 42.256757 1.000000 -0.773919 -1.215819 -1.525387
11.787080 42.256757 1.000000 -0.779484 -1.234703 -1.546497
11.796089 42.256757 1.000000 -0.784997 -1.253875 -1.567874
11.805098 42.256757 1.000000 -0.790452 -1.273338 -1.589519
11.814107 42.256757 1.000000 -0.795842 -1.293094 -1.611431
11.823116 42.256757 1.000000 -0.801163 -1.313145 -1.633610
11.832125 42.256757 1.000000 -0.806407 -1.333492 -1.656054
11.841134 42.256757 1.000000 -0.811568 -1.354136 -1.678763
11.850143 42.256757 1.000000 -0.816639 -1.375079 -1.701735
11.859152 42.256757 1.000000 -0.821613 -1.396323 -1.724968
11.868161 42.256757 1.000000 -0.826483 -1.417867 -1.748460
11.877170 42.256757 1.000000 -0.831240 -1.439711 -1.772207
11.886179 42.256757 1.000000 -0.835876 -1.461857 -1.796208
11.895188 42.256757 1.000000 -0.840384 -1.484304 -1.820457
11.904197 42.256757 1.000000 -0.844753 -1.507051 -1.844952
11.913206 42.256757 1.000000 -0.848976 -1.530098 -1.869688
11.922215 42.256757 1.000000 -0.853041 -1.553442 -1.894659
11.931224 42.256757 1.000000 -0.856940 -1.577083 -1.919860
11.940233 42.256757 1.000000 -0.860662 -1.601019 -1.945284
11.949242 42.256757 1.000000 -0.864197 -1.625246 -1.970925
11.958251 42.256757 1.000000 -0.867532 -1.649762 -1.996774
11.967260 42.256757 1.000000 -0.870657 -1.674562 -2.022825
11.976269 42.256757 1.000000 -0.873559 -1.699643 -2.049067
11.985278 42.256757 1.000000 -0.876225 -1.725000 -2.075490
11.994287 42.256757 1.000000 -0.878644 -1.750627 -2.102085
12.003296 42.256757 1.000000 -0.880801 -1.776519 -2.128839
12.012305 42.256757 1.000000 -0.882682 -1.802667 -2.155740
12.021314 42.256757 1.000000 -0.884274 -1.829065 -2.182774
12.030323 42.256757 1.000000 -0.885560 -1.855703 -2.209928
12.039332 42.256757 1.000000 -0.886526 -1.882574 -2.237184
12.048341 42.256757 1.000000 -0.887156 -1.909666 -2.264528
12.057350 42.256757 1.000000 -0.887433 -1.936967 -2.291941
12.066359 42.256757 1.000000 -0.887340 -1.964467 -2.319403
12.075368 42.256757 1.000000 -0.886860 -1.992151 -2.346895
12.084377 42.256757 1.000000 -0.885974 -2.020006 -2.374395
12.093386 42.256757 1.000000 -0.884664 -2.048015 -2.401880
12.102395 42.256757 1.000000 -0.882911 -2.076161 -2.429326
12.111404 42.256757 1.000000 -0.880694 -2.104427 -2.456705
12.120413 42.256757 1.000000 -0.877995 -2.132794 -2.483991
12.129422 42.256757 1.000000 -0.874790 -2.161239 -2.511155
12.138431 42.256757 1.000000 -0.871060 -2.189741 -2.538165
12.147440 42.256757 1.000000 -0.866782 -2.218275 -2.564988
12.156449 42.256757 1.000000 -0.861934 -2.246817 -2.591590
12.165458 42.256757 1.000000 -0.856493 -2.275337 -2.617935
12.174467 42.256757 1.000000 -0.850435 -2.303809 -2.643983
12.183476 42.256757 1.000000 -0.843736 -2.332199 -2.669693
12.192485 42.256757 1.000000 -0.836371 -2.360476 -2.695024
12.201494 42.256757 1.000000 -0.828316 -2.388604 -2.719930
12.210503 42.256757 1.000000 -0.819545 -2.416546 -2.744364
12.219512 42.256757 1.000000 -0.810032 -2.444263 -2.768276
12.228521 42.256757 1.000000 -0.799751 -2.471713 -2.791613
12.237530 42.256757 1.000000 -0.788675 -2.498852 -2.814322
12.246539 42.256757 1.000000 -0.776777 -2.525634 -2.836345
12.255548 42.256757 1.000000 -0.764031 -2.552010 -2.857623
12.264557 42.256757 1.000000 -0.750408 -2.577929 -2.878092
12.273566 42.256757 1.000000 -0.735882 -2.603336 -2.897689
12.282575 42.256757 1.000000 -0.720424 -2.628174 -2.916344
12.291584 42.256757 1.000000 -0.704007 -2.652384 -2.933987
12.300593 42.256757 1.000000 -0.686604 -2.675903 -2.950544
12.309602 42.256757 1.000000 -0.668186 -2.698666 -2.965940
12.318611 42.256757 1.000000 -0.648726 -2.720603 -2.980094
12.327620 42.256757 1.000000 -0.628198 -2.741645 -2.992924
12.336629 42.256757 1.000000 -0.606574 -2.761714 -3.004344
12.345638 42.256757 1.000000 -0.583830 -2.780735 -3.014267
12.354647 42.256757 1.000000 -0.559938 -2.798626 -3.022601
12.363656 42.256757 1.000000 -0.534875 -2.815302 -3.029252
12.372665 42.256757 1.000000 -0.508616 -2.830677 -3.034123
12.381674 42.256757 1.000000 -0.481140 -2.844659 -3.037115
12.390683 42.256757 1.000000 -0.452423 -2.857155 -3.038124
12.399692 42.256757 1.000000 -0.422447 -2.868068 -3.037047
12.408701 42.256757 1.000000 -0.391192 -2.877298 -3.033774
12.417710 42.256757 1.000000 -0.358642 -2.884741 -3.028198
12.426719 42.256757 1.000000 -0.324780 -2.890292 -3.020204
12.435728 42.256757 1.000000 -0.289595 -2.893843 -3.009681
12.444737 42.256757 1.000000 -0.253076 -2.895280 -2.996511
12.453746 42.256757 1.000000 -0.215214 -2.894491 -2.980577
12.462755 42.256757 1.000000 -0.176004 -2.891360 -2.961761
12.471764 42.256757 1.000000 -0.135444 -2.885767 -2.939944
12.480773 42.256757 1.000000 -0.093534 -2.877592 -2.915006
12.489782 42.256757 1.000000 -0.050279 -2.866714 -2.886826
12.498791 42.256757 1.000000 -0.005686 -2.853010 -2.855284
12.507800 42.256757 1.000000 0.040231 -2.836355 -2.820262
12.516809 42.256757 1.000000 0.087458 -2.816625 -2.781642
12.525818 42.256757 1.000000 0.135972 -2.793696 -2.739307
12.534827 42.256757 1.000000 0.185749 -2.767444 -2.693145
12.543836 42.256757 1.000000 0.236757 -2.737746 -2.643043
12.552845 42.256757 1.000000 0.288961 -2.704481 -2.588897
12.561854 42.256757 1.000000 0.342319 -2.667530 -2.530602
12.570863 42.256757 1.000000 0.396783 -2.626776 -2.468063
12.579872 42.256757 1.000000 0.452300 -2.582109 -2.401189
12.588881 42.256757 1.000000 0.508810 -2.533419 -2.329895
12.597890 42.256757 1.000000 0.566246 -2.480605 -2.254107
12.606899 42.256757 1.000000 0.624536 -2.423571 -2.173757
12.615908 42.256757 1.000000 0.683599 -2.362227 -2.088788
12.624917 42.256757 1.000000 0.743348 -2.296494 -1.999155
12.633926 42.256757 1.000000 0.803690 -2.226299 -1.904823
12.642935 42.256757 1.000000 0.864522 -2.151583 -1.805774
12.651944 42.256757 1.000000 0.925736 -2.072295 -1.702001
12.660953 42.256757 1.000000 0.987217 -1.988399 -1.593513
12.669962 42.256757 1.000000 1.048840 -1.899874 -1.480338
12.678971 42.256757 1.000000 1.110477 -1.806710 -1.362519
12.687980 42.256757 1.000000 1.171990 -1.708918 -1.240122
12.696989 42.256757 1.000000 1.233236 -1.606525 -1.113231
12.705998 42.256757 1.000000 1.294065 -1.499576 -0.981951
12.715007 42.256757 1.000000 1.354321 -1.388139 -0.846410
12.724016 42.256757 1.000000 1.413842 -1.272300 -0.706763
12.733025 42.256757 1.000000 1.472464 -1.152170 -0.563184
12.742035 42.256757 1.000000 1.530015 -1.027885 -0.415879
12.751044 42.256757 1.000000 1.586322 -0.899603 -0.265074
12.760053 42.256757 1.000000 1.641209 -0.767511 -0.111028
12.769062 42.256757 1.000000 1.694496 -0.631821 0.045977
12.778071 42.256757 1.000000 1.746005 -0.492774 0.205628
12.787080 42.256757 1.000000 1.795558 -0.350639 0.367584
12.796089 42.256757 1.000000 1.842976 -0.205712 0.531478
12.805098 42.256757 1.000000 1.888086 -0.058322 0.696913
12.814107 42.256757 1.000000 1.930718 0.091177 0.863464
12.823116 42.256757 1.000000 1.970707 0.242399 1.030682
12.832125 42.256757 1.000000 2.007896 0.394930 1.198089
12.841134 42.256757 1.000000 2.042136 0.548330 1.365184
12.850143 42.256757 1.000000 2.073289 0.702128 1.531444
12.859152 42.256757 1.000000 2.101230 0.855832 1.696324
12.868161 42.256757 1.000000 2.125845 1.008923 1.859261
12.877170 42.256757 1.000000 2.147039 1.160861 2.019677
12.886179 42.256757 1.000000 2.164730 1.311087 2.176979
12.895188 42.256757 1.000000 2.178859 1.459023 2.330566
12.904197 42.256757 1.000000 2.189384 1.604080 2.479833
12.913206 42.256757 1.000000 2.196285 1.745657 2.624171
12.922215 42.256757 1.000000 2.199567 1.883148 2.762975
12.931224 42.256757 1.000000 2.199258 2.015943 2.895646
12.940233 42.256757 1.000000 2.195410 2.143435 3.021599
12.949242 42.256757 1.000000 2.188103 2.265026 3.140268
12.958251 42.256757 1.000000 2.177442 2.380128 3.251105
12.967260 42.256757 1.000000 2.163559 2.488172 3.353596
12.976269 42.256757 1.000000 2.146612 2.588611 3.447256
12.985278 42.256757 1.000000 2.126787 2.680929 3.531644
12.994287 42.256757 1.000000 2.104294 2.764642 3.606359
13.003296 42.256757 1.000000 2.079367 2.839307 3.671054
13.012305 42.256757 1.000000 2.052265 2.904528 3.725434
13.021314 42.256757 1.000000 2.023267 2.959958 3.769265
13.030323 42.256757 1.000000 1.992670 3.005307 3.802376
13.039332 42.256757 1.000000 1.960790 3.040347 3.824663
13.048341 42.256757 1.000000 1.927953 3.064913 3.836094
13.057350 42.256757 1.000000 1.894499 3.078908 3.836708
13.066359 42.256757 1.000000 1.860772 3.082309 3.826618
13.075368 42.256757 1.000000 1.827120 3.075166 3.806014
13.084377 42.256757 1.000000 1.793890 3.057602 3.775158
13.093386 42.256757 1.000000 1.761424 3.029819 3.734388
13.102395 42.256757 1.000000 1.730055 2.992091 3.684113
13.111404 42.256757 1.000000 1.700100 2.944770 3.624810
13.120413 42.256757 1.000000 1.671863 2.888276 3.557021
13.129422 42.256757 1.000000 1.645623 2.823099 3.481348
13.138431 42.256757 1.000000 1.621635 2.749794 3.398447
13.147440 42.256757 1.000000 1.600124 2.668974 3.309023
13.156449 42.256757 1.000000 1.581285 2.581305 3.213819
13.165458 42.256757 1.000000 1.565279 2.487502 3.113613
13.174467 42.256757 1.000000 1.552227 2.388315 3.009206
13.183476 42.256757 1.000000 1.542215 2.284530 2.901416
13.192485 42.256757 1.000000 1.535290 2.176951 2.791067
13.201494 42.256757 1.000000 1.531456 2.066401 2.678983
13.210503 42.256757 1.000000 1.530681 1.953704 2.565977
13.219512 42.256757 1.000000 1.532892 1.839685 2.452842
13.228521 42.256757 1.000000 1.537980 1.725156 2.340348
13.237530 42.256757 1.000000 1.545800 1.610908 2.229228
13.246539 42.256757 1.000000 1.556174 1.497705 2.120174
13.255548 42.256757 1.000000 1.568894 1.386277 2.013834
13.264557 42.256757 1.000000 1.583724 1.277311 1.910801
13.273566 42.256757 1.000000 1.600406 1.171450 1.811612
13.282575 42.256757 1.000000 1.618663 1.069281 1.716746
13.291584 42.256757 1.000000 1.638201 0.971337 1.626617
13.300593 42.256757 1.000000 1.658718 0.878091 1.541578
13.309602 42.256757 1.000000 1.679901 0.789956 1.461916
13.318611 42.256757 1.000000 1.701437 0.707279 1.387854
13.327620 42.256757 1.000000 1.723014 0.630347 1.319553
13.336629 42.256757 1.000000 1.744323 0.559382 1.257112
13.345638 42.256757 1.000000 1.765065 0.494546 1.200572
13.354647 42.256757 1.000000 1.784953 0.435940 1.149921
13.363656 42.256757 1.000000 1.803714 0.383608 1.105093
13.372665 42.256757 1.000000 1.821092 0.337540 1.065977
13.381674 42.256757 1.000000 1.836850 0.297678 1.032418
13.390683 42.256757 1.000000 1.850774 0.263913 1.004223
13.399692 42.256757 1.000000 1.862670 0.236099 0.981167
13.408701 42.256757 1.000000 1.872368 0.214048 0.962995
13.417710 42.256757 1.000000 1.879724 0.197541 0.949431
13.426719 42.256757 1.000000 1.884617 0.186330 0.940177
13.435728 42.256757 1.000000 1.886948 0.180143 0.934923
13.444737 42.256757 1.000000 1.886647 0.178689 0.933348
13.453746 42.256757 1.000000 1.883663 0.181660 0.935125
13.462755 42.256757 1.000000 1.877967 0.188739 0.939926
13.471764 42.256757 1.000000 1.869556 0.199600 0.947422
13.480773 42.256757 1.000000 1.858441 0.213913 0.957289
13.489782 42.256757 1.000000 1.844657 0.231348 0.969211
13.498791 42.256757 1.000000 1.828253 0.251579 0.982880
13.507800 42.256757 1.000000 1.809293 0.274283 0.998000
13.516809 42.256757 1.000000 1.787858 0.299143 1.014287
13.525818 42.256757 1.000000 1.764040 0.325857 1.031473
13.534827 42.256757 1.000000 1.737940 0.354128 1.049304
13.543836 42.256757 1.000000 1.709672 0.383674 1.067543
13.552845 42.256757 1.000000 1.679353 0.414229 1.085970
13.561854 42.256757 1.000000 1.647111 0.445538 1.104383
13.570863 42.256757 1.000000 1.613075 0.477364 1.122594
13.579872 42.256757 1.000000 1.577380 0.509484 1.140436
13.588881 42.256757 1.000000 1.540162 0.541693 1.157757
13.597890 42.256757 1.000000 1.501558 0.573799 1.174422
13.606899 42.256757 1.000000 1.461705 0.605628 1.190310
13.615908 42.256757 1.000000 1.420741 0.637022 1.205319
13.624917 42.256757 1.000000 1.378801 0.667839 1.219359
13.633926 42.256757 1.000000 1.336015 0.697949 1.232355
13.642935 42.256757 1.000000 1.292515 0.727240 1.244246
13.651944 42.256757 1.000000 1.248424 0.755610 1.254980
13.660953 42.256757 1.000000 1.203865 0.782974 1.264520
13.669962 42.256757 1.000000 1.158954 0.809258 1.272839
13.678971 42.256757 1.000000 1.113803 0.834398 1.279919
13.687980 42.256757 1.000000 1.068517 0.858344 1.285751
13.696989 42.256757 1.000000 1.023199 0.881053 1.290333
13.705998 42.256757 1.000000 0.977944 0.902496 1.293673
13.715007 42.256757 1.000000 0.932841 0.922648 1.295785
13.724016 42.256757 1.000000 0.887975 0.941496 1.296686
13.733025 42.256757 1.000000 0.843424 0.959032 1.296402
13.742035 42.256757 1.000000 0.799262 0.975256 1.294960
13.751044 42.256757 1.000000 0.755556 0.990173 1.292395
13.760053 42.256757 1.000000 0.712367 1.003794 1.288741
13.769062 42.256757 1.000000 0.669753 1.016136 1.284037
13.778071 42.256757 1.000000 0.627764 1.027218 1.278324
13.787080 42.256757 1.000000 0.586449 1.037066 1.271645
13.796089 42.256757 1.000000 0.545848 1.045706 1.264045
13.805098 42.256757 1.000000 0.505999 1.053168 1.255568
13.814107 42.256757 1.000000 0.466934 1.059486 1.246260
13.823116 42.256757 1.000000 0.428683 1.064694 1.236168
13.832125 42.256757 1.000000 0.391269 1.068829 1.225337
13.841134 42.256757 1.000000 0.354715 1.071928 1.213814
13.850143 42.256757 1.000000 0.319038 1.074030 1.201645
13.859152 42.256757 1.000000 0.284251 1.075174 1.188875
13.868161 42.256757 1.000000 0.250365 1.075401 1.175547
13.877170 42.256757 1.000000 0.217390 1.074751 1.161707
13.886179 42.256757 1.000000 0.185329 1.073263 1.147395
13.895188 42.256757 1.000000 0.154187 1.070978 1.132653
13.904197 42.256757 1.000000 0.123963 1.067937 1.117522
13.913206 42.256757 1.000000 0.094656 1.064177 1.102040
13.922215 42.256757 1.000000 0.066263 1.059739 1.086244
13.931224 42.256757 1.000000 0.038778 1.054659 1.070170
13.940233 42.256757 1.000000 0.012194 1.048976 1.053854
13.949242 42.256757 1.000000 -0.013498 1.042727 1.037327
13.958251 42.256757 1.000000 -0.038307 1.035945 1.020623
13.967260 42.256757 1.000000 -0.062244 1.028667 1.003770
13.976269 42.256757 1.000000 -0.085322 1.020926 0.986797
13.985278 42.256757 1.000000 -0.107554 1.012754 0.969733
13.994287 42.256757 1.000000 -0.128954 1.004183 0.952602
14.003296 42.256757 1.000000 -0.149535 0.995243 0.935429
14.012305 42.256757 1.000000 -0.169315 0.985964 0.918237
14.021314 42.256757 1.000000 -0.188309 0.976372 0.901049
14.030323 42.256757 1.000000 -0.206532 0.966496 0.883883
14.039332 42.256757 1.000000 -0.224003 0.956362 0.866761
14.048341 42.256757 1.000000 -0.240737 0.945993 0.849698
14.057350 42.256757 1.000000 -0.256754 0.935414 0.832713
14.066359 42.256757 1.000000 -0.272069 0.924647 0.815820
14.075368 42.256757 1.000000 -0.286700 0.913714 0.799034
14.084377 42.256757 1.000000 -0.300666 0.902636 0.782369
14.093386 42.256757 1.000000 -0.313984 0.891431 0.765837
14.102395 42.256757 1.000000 -0.326671 0.880118 0.749449
14.111404 42.256757 1.000000 -0.338746 0.868714 0.733216
14.120413 42.256757 1.000000 -0.350226 0.857237 0.717147
14.129422 42.256757 1.000000 -0.361128 0.845702 0.701251
14.138431 42.256757 1.000000 -0.371469 0.834124 0.685536
14.147440 42.256757 1.000000 -0.381267 0.822516 0.670009
14.156449 42.256757 1.000000 -0.390539 0.810893 0.654677
14.165458 42.256757 1.000000 -0.399300 0.799265 0.639545
14.174467 42.256757 1.000000 -0.407568 0.787645 0.624618
14.183476 42.256757 1.000000 -0.415357 0.776044 0.609901
14.192485 42.256757 1.000000 -0.422685 0.764471 0.595397
14.201494 42.256757 1.000000 -0.429567 0.752937 0.581111
14.210503 42.256757 1.000000 -0.436017 0.741450 0.567044
14.219512 42.256757 1.000000 -0.442051 0.730019 0.553199
11.778071 42.265766 1.000000 -0.798906 -1.230230 -1.549793
11.787080 42.265766 1.000000 -0.804971 -1.249660 -1.571648
11.796089 42.265766 1.000000 -0.810993 -1.269397 -1.593794
11.805098 42.265766 1.000000 -0.816966 -1.289444 -1.616230
11.814107 42.265766 1.000000 -0.822884 -1.309803 -1.638957
11.823116 42.265766 1.000000 -0.828742 -1.330478 -1.661975
11.832125 42.265766 1.000000 -0.834533 -1.351471 -1.685284
11.841134 42.265766 1.000000 -0.840249 -1.372783 -1.708883
11.850143 42.265766 1.000000 -0.845886 -1.394416 -1.732771
11.859152 42.265766 1.000000 -0.851435 -1.416373 -1.756947
11.868161 42.265766 1.000000 -0.856889 -1.438654 -1.781409
11.877170 42.265766 1.000000 -0.862240 -1.461260 -1.806156
11.886179 42.265766 1.000000 -0.867480 -1.484193 -1.831185
11.895188 42.265766 1.000000 -0.872601 -1.507453 -1.856494
11.904197 42.265766 1.000000 -0.877593 -1.531041 -1.882078
11.913206 42.265766 1.000000 -0.882447 -1.554956 -1.907935
11.922215 42.265766 1.000000 -0.887154 -1.579197 -1.934059
11.931224 42.265766 1.000000 -0.891703 -1.603764 -1.960446
11.940233 42.265766 1.000000 -0.896085 -1.628656 -1.987090
11.949242 42.265766 1.000000 -0.900288 -1.653871 -2.013986
11.958251 42.265766 1.000000 -0.904300 -1.679406 -2.041126
11.967260 42.265766 1.000000 -0.908110 -1.705258 -2.068503
11.976269 42.265766 1.000000 -0.911706 -1.731426 -2.096108
11.985278 42.265766 1.000000 -0.915075 -1.757903 -2.123933
11.994287 42.265766 1.000000 -0.918203 -1.784686 -2.151968
12.003296 42.265766 1.000000 -0.921078 -1.811770 -2.180201
12.012305 42.265766 1.000000 -0.923683 -1.839148 -2.208622
12.021314 42.265766 1.000000 -0.926006 -1.866814 -2.237217
12.030323 42.265766 1.000000 -0.928030 -1.894760 -2.265972
12.039332 42.265766 1.000000 -0.929739 -1.922978 -2.294874
12.048341 42.265766 1.000000 -0.931118 -1.951459 -2.323906
12.057350 42.265766 1.000000 -0.932148 -1.980191 -2.353051
12.066359 42.265766 1.000000 -0.932812 -2.009165 -2.382290
12.075368 42.265766 1.000000 -0.933093 -2.038366 -2.411604
12.084377 42.265766 1.000000 -0.932971 -2.067783 -2.440972
12.093386 42.265766 1.000000 -0.932427 -2.097400 -2.470371
12.102395 42.265766 1.000000 -0.931441 -2.127201 -2.499777
12.111404 42.265766 1.000000 -0.929991 -2.157168 -2.529165
12.120413 42.265766 1.000000 -0.928058 -2.187284 -2.558507
12.129422 42.265766 1.000000 -0.925619 -2.217528 -2.587775
12.138431 42.265766 1.000000 -0.922650 -2.247878 -2.616938
12.147440 42.265766 1.000000 -0.919131 -2.278310 -2.645963
12.156449 42.265766 1.000000 -0.915035 -2.308801 -2.674815
12.165458 42.265766 1.000000 -0.910340 -2.339322 -2.703458
12.174467 42.265766 1.000000 -0.905020 -2.369846 -2.731854
12.183476 42.265766 1.000000 -0.899049 -2.400342 -2.759961
12.192485 42.265766 1.000000 -0.892402 -2.430776 -2.787737
12.201494 42.265766 1.000000 -0.885051 -2.461114 -2.815135
12.210503 42.265766 1.000000 -0.876970 -2.491320 -2.842108
12.219512 42.265766 1.000000 -0.868130 -2.521354 -2.868606
12.228521 42.265766 1.000000 -0.858504 -2.551174 -2.894575
12.237530 42.265766 1.000000 -0.848062 -2.580736 -2.919960
12.246539 42.265766 1.000000 -0.836775 -2.609993 -2.944703
12.255548 42.265766 1.000000 -0.824615 -2.638896 -2.968742
12.264557 42.265766 1.000000 -0.811550 -2.667393 -2.992013
12.273566 42.265766 1.000000 -0.797552 -2.695428 -3.014449
12.282575 42.265766 1.000000 -0.782588 -2.722944 -3.035980
12.291584 42.265766 1.000000 -0.766630 -2.749881 -3.056533
12.300593 42.265766 1.000000 -0.749646 -2.776172 -3.076031
12.309602 42.265766 1.000000 -0.731606 -2.801752 -3.094395
12.318611 42.265766 1.000000 -0.712479 -2.826550 -3.111542
12.327620 42.265766 1.000000 -0.692236 -2.850492 -3.127386
12.336629 42.265766 1.000000 -0.670845 -2.873501 -3.141838
12.345638 42.265766 1.000000 -0.648277 -2.895495 -3.154806
12.354647 42.265766 1.000000 -0.624503 -2.916391 -3.166192
12.363656 42.265766 1.000000 -0.599495 -2.936100 -3.175898
12.372665 42.265766 1.000000 -0.573224 -2.954532 -3.183822
12.381674 42.265766 1.000000 -0.545664 -2.971592 -3.189857
12.390683 42.265766 1.000000 -0.516790 -2.987180 -3.193896
12.399692 42.265766 1.000000 -0.486577 -3.001194 -3.195825
12.408701 42.265766 1.000000 -0.455001 -3.013530 -3.195530
12.417710 42.265766 1.000000 -0.422042 -3.024077 -3.192893
12.426719 42.265766 1.000000 -0.387679 -3.032722 -3.187794
12.435728 42.265766 1.000000 -0.351896 -3.039351 -3.180110
12.444737 42.265766 1.000000 -0.314677 -3.043844 -3.169714
12.453746 42.265766 1.000000 -0.276010 -3.046077 -3.156481
12.462755 42.265766 1.000000 -0.235884 -3.045927 -3.140281
12.471764 42.265766 1.000000 -0.194293 -3.043265 -3.120982
12.480773 42.265766 1.000000 -0.151232 -3.037961 -3.098454
12.489782 42.265766 1.000000 -0.106703 -3.029882 -3.072564
12.498791 42.265766 1.000000 -0.060708 -3.018895 -3.043178
12.507800 42.265766 1.000000 -0.013256 -3.004863 -3.010165
12.516809 42.265766 1.000000 0.035641 -2.987649 -2.973392
12.525818 42.265766 1.000000 0.085966 -2.967115 -2.932729
12.534827 42.265766 1.000000 0.137698 -2.943125 -2.888046
12.543836 42.265766 1.000000 0.190807 -2.915541 -2.839218
12.552845 42.265766 1.000000 0.245263 -2.884227 -2.786122
12.561854 42.265766 1.000000 0.301024 -2.849048 -2.728639
12.570863 42.265766 1.000000 0.358047 -2.809873 -2.666654
12.579872 42.265766 1.000000 0.416279 -2.766572 -2.600061
12.588881 42.265766 1.000000 0.475661 -2.719022 -2.528757
12.597890 42.265766 1.000000 0.536129 -2.667101 -2.452650
12.606899 42.265766 1.000000 0.597608 -2.610697 -2.371654
12.615908 42.265766 1.000000 0.660018 -2.549703 -2.285696
12.624917 42.265766 1.000000 0.723271 -2.484020 -2.194711
